id,"person_id","fylke_id","materiale",prosentlikhet
3143,"ARLH","Tr","734 avstemninger siste der Arne L. Haugen deltok",78.47
3144,"ARLH","SF","734 avstemninger siste der Arne L. Haugen deltok",75.75
3145,"ARLH","ST","734 avstemninger siste der Arne L. Haugen deltok",98.37
3146,"ARLH","Bu","734 avstemninger siste der Arne L. Haugen deltok",77.38
3147,"ARLH","Ho","734 avstemninger siste der Arne L. Haugen deltok",67.03
3148,"ARLH","MR","734 avstemninger siste der Arne L. Haugen deltok",57.63
3149,"ARLH","Øs","734 avstemninger siste der Arne L. Haugen deltok",66.08
3150,"ARLH","Op","734 avstemninger siste der Arne L. Haugen deltok",94.28
3151,"ARLH","Ro","734 avstemninger siste der Arne L. Haugen deltok",57.90
3152,"ARLH","NT","734 avstemninger siste der Arne L. Haugen deltok",80.11
3153,"ARLH","Fi","734 avstemninger siste der Arne L. Haugen deltok",66.35
3154,"ARLH","He","734 avstemninger siste der Arne L. Haugen deltok",97.00
3155,"HEIG","AA","943 avstemninger siste der Heidi Greni deltok",48.25
3156,"HEIG","VA","943 avstemninger siste der Heidi Greni deltok",63.20
3157,"HEIG","Te","943 avstemninger siste der Heidi Greni deltok",67.76
3158,"HEIG","Ve","943 avstemninger siste der Heidi Greni deltok",82.82
3159,"HEIG","No","943 avstemninger siste der Heidi Greni deltok",92.79
3160,"HEIG","Os","943 avstemninger siste der Heidi Greni deltok",74.34
3161,"HEIG","Ak","943 avstemninger siste der Heidi Greni deltok",60.02
3162,"HEIG","Tr","943 avstemninger siste der Heidi Greni deltok",74.13
3163,"HEIG","SF","943 avstemninger siste der Heidi Greni deltok",74.87
3164,"HEIG","ST","943 avstemninger siste der Heidi Greni deltok",94.27
3165,"HEIG","Bu","943 avstemninger siste der Heidi Greni deltok",74.76
3166,"HEIG","Ho","943 avstemninger siste der Heidi Greni deltok",65.54
3167,"HEIG","MR","943 avstemninger siste der Heidi Greni deltok",63.31
3168,"HEIG","Øs","943 avstemninger siste der Heidi Greni deltok",64.05
3169,"HEIG","Op","943 avstemninger siste der Heidi Greni deltok",93.64
3170,"HEIG","Ro","943 avstemninger siste der Heidi Greni deltok",58.22
3171,"HEIG","NT","943 avstemninger siste der Heidi Greni deltok",82.08
3172,"HEIG","Fi","943 avstemninger siste der Heidi Greni deltok",70.73
3173,"HEIG","He","943 avstemninger siste der Heidi Greni deltok",95.12
3174,"LAE","AA","464 avstemninger siste der Lars Egeland deltok",51.51
3175,"LAE","VA","464 avstemninger siste der Lars Egeland deltok",56.68
3176,"LAE","Ro","464 avstemninger siste der Lars Egeland deltok",57.97
3177,"LAE","Ve","464 avstemninger siste der Lars Egeland deltok",93.97
3178,"LAE","No","464 avstemninger siste der Lars Egeland deltok",90.95
3179,"LAE","Os","464 avstemninger siste der Lars Egeland deltok",78.88
3180,"LAE","Ak","464 avstemninger siste der Lars Egeland deltok",58.62
3181,"LAE","Tr","464 avstemninger siste der Lars Egeland deltok",76.08
3182,"LAE","SF","464 avstemninger siste der Lars Egeland deltok",76.51
3183,"LAE","ST","464 avstemninger siste der Lars Egeland deltok",96.55
3184,"LAE","Bu","464 avstemninger siste der Lars Egeland deltok",66.38
3185,"LAE","Ho","464 avstemninger siste der Lars Egeland deltok",60.34
3186,"LAE","MR","464 avstemninger siste der Lars Egeland deltok",59.91
3187,"LAE","Øs","464 avstemninger siste der Lars Egeland deltok",63.58
3188,"LAE","Op","464 avstemninger siste der Lars Egeland deltok",97.20
3189,"LAE","Te","464 avstemninger siste der Lars Egeland deltok",72.84
3190,"LAE","NT","464 avstemninger siste der Lars Egeland deltok",87.07
3191,"LAE","Fi","464 avstemninger siste der Lars Egeland deltok",70.91
3192,"LAE","He","464 avstemninger siste der Lars Egeland deltok",95.26
3193,"MLA","AA","111 avstemninger siste der Mari Lund Arnem deltok",55.86
3194,"MLA","VA","111 avstemninger siste der Mari Lund Arnem deltok",45.05
3195,"MLA","Ro","111 avstemninger siste der Mari Lund Arnem deltok",55.86
3196,"MLA","Ve","111 avstemninger siste der Mari Lund Arnem deltok",78.38
3197,"MLA","No","111 avstemninger siste der Mari Lund Arnem deltok",78.38
3198,"MLA","Os","111 avstemninger siste der Mari Lund Arnem deltok",90.99
3199,"MLA","Ak","111 avstemninger siste der Mari Lund Arnem deltok",58.56
3200,"MLA","Tr","111 avstemninger siste der Mari Lund Arnem deltok",57.66
3201,"MLA","SF","111 avstemninger siste der Mari Lund Arnem deltok",73.87
3202,"MLA","ST","111 avstemninger siste der Mari Lund Arnem deltok",93.69
3203,"MLA","Bu","111 avstemninger siste der Mari Lund Arnem deltok",81.08
3204,"MLA","Ho","111 avstemninger siste der Mari Lund Arnem deltok",59.46
3205,"MLA","MR","111 avstemninger siste der Mari Lund Arnem deltok",56.76
3206,"MLA","Øs","111 avstemninger siste der Mari Lund Arnem deltok",68.47
3207,"MLA","Op","111 avstemninger siste der Mari Lund Arnem deltok",87.39
3208,"MLA","Te","111 avstemninger siste der Mari Lund Arnem deltok",90.99
3209,"MLA","NT","111 avstemninger siste der Mari Lund Arnem deltok",91.89
3210,"MLA","Fi","111 avstemninger siste der Mari Lund Arnem deltok",80.18
3211,"MLA","He","111 avstemninger siste der Mari Lund Arnem deltok",96.40
3212,"TORD","AA","17 avstemninger siste der Torgeir Dahl deltok",64.71
3213,"TORD","VA","17 avstemninger siste der Torgeir Dahl deltok",88.24
3214,"TORD","Ro","17 avstemninger siste der Torgeir Dahl deltok",52.94
3215,"TORD","Ve","17 avstemninger siste der Torgeir Dahl deltok",23.53
3216,"TORD","No","17 avstemninger siste der Torgeir Dahl deltok",88.24
3217,"TORD","Os","17 avstemninger siste der Torgeir Dahl deltok",47.06
3218,"TORD","Ak","17 avstemninger siste der Torgeir Dahl deltok",47.06
3219,"TORD","Tr","17 avstemninger siste der Torgeir Dahl deltok",35.29
3220,"TORD","SF","17 avstemninger siste der Torgeir Dahl deltok",52.94
3221,"TORD","ST","17 avstemninger siste der Torgeir Dahl deltok",41.18
3222,"TORD","Bu","17 avstemninger siste der Torgeir Dahl deltok",47.06
3223,"TORD","Ho","17 avstemninger siste der Torgeir Dahl deltok",64.71
3224,"TORD","MR","17 avstemninger siste der Torgeir Dahl deltok",70.59
3225,"TORD","Øs","17 avstemninger siste der Torgeir Dahl deltok",41.18
3226,"TORD","Op","17 avstemninger siste der Torgeir Dahl deltok",88.24
3227,"TORD","Te","17 avstemninger siste der Torgeir Dahl deltok",58.82
3228,"TORD","NT","17 avstemninger siste der Torgeir Dahl deltok",47.06
3229,"TORD","Fi","17 avstemninger siste der Torgeir Dahl deltok",41.18
3230,"TORD","He","17 avstemninger siste der Torgeir Dahl deltok",41.18
3231,"JGD","AA","163 avstemninger siste der Jon Georg Dale deltok",47.85
3232,"JGD","VA","163 avstemninger siste der Jon Georg Dale deltok",40.49
3233,"JGD","Te","163 avstemninger siste der Jon Georg Dale deltok",22.70
3234,"JGD","Ve","163 avstemninger siste der Jon Georg Dale deltok",25.15
3235,"JGD","No","163 avstemninger siste der Jon Georg Dale deltok",33.13
3236,"JGD","Os","163 avstemninger siste der Jon Georg Dale deltok",23.31
3237,"JGD","Ak","163 avstemninger siste der Jon Georg Dale deltok",58.90
3238,"JGD","He","163 avstemninger siste der Jon Georg Dale deltok",23.31
3239,"JGD","Tr","163 avstemninger siste der Jon Georg Dale deltok",30.67
3240,"JGD","SF","163 avstemninger siste der Jon Georg Dale deltok",31.29
3241,"JGD","ST","163 avstemninger siste der Jon Georg Dale deltok",23.31
3242,"JGD","Bu","163 avstemninger siste der Jon Georg Dale deltok",38.65
3243,"JGD","Ho","163 avstemninger siste der Jon Georg Dale deltok",33.13
3244,"JGD","MR","163 avstemninger siste der Jon Georg Dale deltok",52.76
3245,"JGD","Øs","163 avstemninger siste der Jon Georg Dale deltok",33.13
3246,"JGD","Ro","163 avstemninger siste der Jon Georg Dale deltok",45.40
3247,"JGD","NT","163 avstemninger siste der Jon Georg Dale deltok",23.31
3248,"JGD","Fi","163 avstemninger siste der Jon Georg Dale deltok",32.52
3249,"JGD","Op","163 avstemninger siste der Jon Georg Dale deltok",28.22
3250,"SOE","AA","60 avstemninger siste der Sonja Edvardsen deltok",26.67
3251,"SOE","VA","60 avstemninger siste der Sonja Edvardsen deltok",80.00
3252,"SOE","Ro","60 avstemninger siste der Sonja Edvardsen deltok",26.67
3253,"SOE","Ve","60 avstemninger siste der Sonja Edvardsen deltok",20.00
3254,"SOE","No","60 avstemninger siste der Sonja Edvardsen deltok",85.00
3255,"SOE","Os","60 avstemninger siste der Sonja Edvardsen deltok",60.00
3256,"SOE","Ak","60 avstemninger siste der Sonja Edvardsen deltok",36.67
3257,"SOE","Tr","60 avstemninger siste der Sonja Edvardsen deltok",46.67
3258,"SOE","SF","60 avstemninger siste der Sonja Edvardsen deltok",36.67
3259,"SOE","ST","60 avstemninger siste der Sonja Edvardsen deltok",56.67
3260,"SOE","Bu","60 avstemninger siste der Sonja Edvardsen deltok",88.33
3261,"SOE","Ho","60 avstemninger siste der Sonja Edvardsen deltok",35.00
3262,"SOE","MR","60 avstemninger siste der Sonja Edvardsen deltok",88.33
3263,"SOE","Øs","60 avstemninger siste der Sonja Edvardsen deltok",31.67
3264,"SOE","Op","60 avstemninger siste der Sonja Edvardsen deltok",85.00
3265,"SOE","Te","60 avstemninger siste der Sonja Edvardsen deltok",51.67
3266,"SOE","NT","60 avstemninger siste der Sonja Edvardsen deltok",38.33
3267,"SOE","Fi","60 avstemninger siste der Sonja Edvardsen deltok",93.33
3268,"SOE","He","60 avstemninger siste der Sonja Edvardsen deltok",88.33
3269,"VIF","AA","48 avstemninger siste der Viggo Fossum deltok",39.58
3270,"VIF","VA","48 avstemninger siste der Viggo Fossum deltok",64.58
3271,"VIF","Ro","48 avstemninger siste der Viggo Fossum deltok",64.58
3272,"VIF","Ve","48 avstemninger siste der Viggo Fossum deltok",43.75
3273,"VIF","No","48 avstemninger siste der Viggo Fossum deltok",77.08
3274,"VIF","Os","48 avstemninger siste der Viggo Fossum deltok",95.83
3275,"VIF","Ak","48 avstemninger siste der Viggo Fossum deltok",62.50
3276,"VIF","Tr","48 avstemninger siste der Viggo Fossum deltok",93.75
3277,"VIF","SF","48 avstemninger siste der Viggo Fossum deltok",66.67
3278,"VIF","ST","48 avstemninger siste der Viggo Fossum deltok",100.00
3279,"VIF","Bu","48 avstemninger siste der Viggo Fossum deltok",75.00
3280,"VIF","Ho","48 avstemninger siste der Viggo Fossum deltok",64.58
3281,"VIF","MR","48 avstemninger siste der Viggo Fossum deltok",70.83
3282,"VIF","Øs","48 avstemninger siste der Viggo Fossum deltok",72.92
3283,"VIF","Op","48 avstemninger siste der Viggo Fossum deltok",77.08
3284,"VIF","Te","48 avstemninger siste der Viggo Fossum deltok",89.58
3285,"VIF","NT","48 avstemninger siste der Viggo Fossum deltok",72.92
3286,"VIF","Fi","48 avstemninger siste der Viggo Fossum deltok",91.67
3287,"VIF","He","48 avstemninger siste der Viggo Fossum deltok",89.58
3288,"TERH","AA","250 avstemninger siste der Terje Halleland deltok",49.20
3289,"TERH","VA","250 avstemninger siste der Terje Halleland deltok",28.00
3290,"TERH","Te","250 avstemninger siste der Terje Halleland deltok",28.40
3291,"TERH","Ve","250 avstemninger siste der Terje Halleland deltok",28.00
3292,"TERH","No","250 avstemninger siste der Terje Halleland deltok",17.20
3293,"TERH","Os","250 avstemninger siste der Terje Halleland deltok",21.60
3294,"TERH","Ak","250 avstemninger siste der Terje Halleland deltok",50.80
3295,"TERH","Tr","250 avstemninger siste der Terje Halleland deltok",20.40
3296,"TERH","SF","250 avstemninger siste der Terje Halleland deltok",35.60
3297,"TERH","ST","250 avstemninger siste der Terje Halleland deltok",16.40
3298,"TERH","Bu","250 avstemninger siste der Terje Halleland deltok",28.00
3299,"TERH","Ho","250 avstemninger siste der Terje Halleland deltok",32.80
3300,"TERH","MR","250 avstemninger siste der Terje Halleland deltok",31.20
3301,"TERH","Øs","250 avstemninger siste der Terje Halleland deltok",39.60
3302,"TERH","Op","250 avstemninger siste der Terje Halleland deltok",17.20
3303,"TERH","Ro","250 avstemninger siste der Terje Halleland deltok",60.00
3304,"TERH","NT","250 avstemninger siste der Terje Halleland deltok",19.20
3305,"TERH","Fi","250 avstemninger siste der Terje Halleland deltok",23.60
3306,"TERH","He","250 avstemninger siste der Terje Halleland deltok",14.00
3307,"IDH","AA","296 avstemninger siste der Ida Marie Holen deltok",52.03
3308,"IDH","VA","296 avstemninger siste der Ida Marie Holen deltok",43.92
3309,"IDH","Øs","296 avstemninger siste der Ida Marie Holen deltok",40.20
3310,"IDH","Ve","296 avstemninger siste der Ida Marie Holen deltok",21.96
3311,"IDH","No","296 avstemninger siste der Ida Marie Holen deltok",25.00
3312,"IDH","Os","296 avstemninger siste der Ida Marie Holen deltok",36.15
3313,"IDH","Ak","296 avstemninger siste der Ida Marie Holen deltok",54.73
3314,"IDH","Ro","296 avstemninger siste der Ida Marie Holen deltok",45.95
3315,"IDH","Tr","296 avstemninger siste der Ida Marie Holen deltok",29.39
3316,"IDH","ST","296 avstemninger siste der Ida Marie Holen deltok",21.96
3317,"IDH","Bu","296 avstemninger siste der Ida Marie Holen deltok",33.45
3318,"IDH","Ho","296 avstemninger siste der Ida Marie Holen deltok",38.18
3319,"IDH","MR","296 avstemninger siste der Ida Marie Holen deltok",38.51
3320,"IDH","Fi","296 avstemninger siste der Ida Marie Holen deltok",37.50
3321,"IDH","Op","296 avstemninger siste der Ida Marie Holen deltok",26.35
3322,"IDH","Te","296 avstemninger siste der Ida Marie Holen deltok",31.42
3323,"IDH","NT","296 avstemninger siste der Ida Marie Holen deltok",24.32
3324,"IDH","SF","296 avstemninger siste der Ida Marie Holen deltok",32.43
3325,"IDH","He","296 avstemninger siste der Ida Marie Holen deltok",22.30
3326,"NIMJ","AA","426 avstemninger siste der Nina Mjøberg deltok",50.94
3327,"NIMJ","VA","426 avstemninger siste der Nina Mjøberg deltok",62.44
3328,"NIMJ","Te","426 avstemninger siste der Nina Mjøberg deltok",73.94
3329,"NIMJ","Ve","426 avstemninger siste der Nina Mjøberg deltok",80.99
3330,"NIMJ","No","426 avstemninger siste der Nina Mjøberg deltok",87.32
3331,"NIMJ","Os","426 avstemninger siste der Nina Mjøberg deltok",76.29
3332,"NIMJ","Ak","426 avstemninger siste der Nina Mjøberg deltok",59.86
3333,"NIMJ","Tr","426 avstemninger siste der Nina Mjøberg deltok",84.51
3334,"NIMJ","SF","426 avstemninger siste der Nina Mjøberg deltok",78.87
3335,"NIMJ","ST","426 avstemninger siste der Nina Mjøberg deltok",95.77
3336,"NIMJ","Bu","426 avstemninger siste der Nina Mjøberg deltok",84.04
3337,"NIMJ","Ho","426 avstemninger siste der Nina Mjøberg deltok",67.37
3338,"NIMJ","MR","426 avstemninger siste der Nina Mjøberg deltok",61.74
3339,"NIMJ","Øs","426 avstemninger siste der Nina Mjøberg deltok",61.03
3340,"NIMJ","Op","426 avstemninger siste der Nina Mjøberg deltok",86.85
3341,"NIMJ","Ro","426 avstemninger siste der Nina Mjøberg deltok",62.21
3342,"NIMJ","NT","426 avstemninger siste der Nina Mjøberg deltok",88.50
3343,"NIMJ","Fi","426 avstemninger siste der Nina Mjøberg deltok",70.66
3344,"NIMJ","He","426 avstemninger siste der Nina Mjøberg deltok",97.89
3345,"KNO","AA","256 avstemninger siste der Knut Magnus Olsen deltok",40.63
3346,"KNO","VA","256 avstemninger siste der Knut Magnus Olsen deltok",41.41
3347,"KNO","Te","256 avstemninger siste der Knut Magnus Olsen deltok",66.80
3348,"KNO","Ve","256 avstemninger siste der Knut Magnus Olsen deltok",90.23
3349,"KNO","No","256 avstemninger siste der Knut Magnus Olsen deltok",89.06
3350,"KNO","Os","256 avstemninger siste der Knut Magnus Olsen deltok",75.39
3351,"KNO","Ak","256 avstemninger siste der Knut Magnus Olsen deltok",50.78
3352,"KNO","He","256 avstemninger siste der Knut Magnus Olsen deltok",97.66
3353,"KNO","Tr","256 avstemninger siste der Knut Magnus Olsen deltok",67.97
3354,"KNO","SF","256 avstemninger siste der Knut Magnus Olsen deltok",87.11
3355,"KNO","ST","256 avstemninger siste der Knut Magnus Olsen deltok",98.83
3356,"KNO","Bu","256 avstemninger siste der Knut Magnus Olsen deltok",81.25
3357,"KNO","Ho","256 avstemninger siste der Knut Magnus Olsen deltok",61.72
3358,"KNO","MR","256 avstemninger siste der Knut Magnus Olsen deltok",52.34
3359,"KNO","Øs","256 avstemninger siste der Knut Magnus Olsen deltok",59.77
3360,"KNO","Ro","256 avstemninger siste der Knut Magnus Olsen deltok",51.95
3361,"KNO","NT","256 avstemninger siste der Knut Magnus Olsen deltok",82.81
3362,"KNO","Fi","256 avstemninger siste der Knut Magnus Olsen deltok",62.50
3363,"KNO","Op","256 avstemninger siste der Knut Magnus Olsen deltok",90.23
3364,"AOR","AA","342 avstemninger siste der Anita Orlund deltok",52.92
3365,"AOR","VA","342 avstemninger siste der Anita Orlund deltok",62.28
3366,"AOR","Øs","342 avstemninger siste der Anita Orlund deltok",64.91
3367,"AOR","Ve","342 avstemninger siste der Anita Orlund deltok",83.63
3368,"AOR","No","342 avstemninger siste der Anita Orlund deltok",91.81
3369,"AOR","Os","342 avstemninger siste der Anita Orlund deltok",80.70
3370,"AOR","Ak","342 avstemninger siste der Anita Orlund deltok",63.74
3371,"AOR","Ro","342 avstemninger siste der Anita Orlund deltok",58.77
3372,"AOR","Tr","342 avstemninger siste der Anita Orlund deltok",69.88
3373,"AOR","ST","342 avstemninger siste der Anita Orlund deltok",95.61
3374,"AOR","Bu","342 avstemninger siste der Anita Orlund deltok",65.20
3375,"AOR","Ho","342 avstemninger siste der Anita Orlund deltok",62.87
3376,"AOR","MR","342 avstemninger siste der Anita Orlund deltok",61.99
3377,"AOR","Fi","342 avstemninger siste der Anita Orlund deltok",75.44
3378,"AOR","Op","342 avstemninger siste der Anita Orlund deltok",96.78
3379,"AOR","Te","342 avstemninger siste der Anita Orlund deltok",66.37
3380,"AOR","NT","342 avstemninger siste der Anita Orlund deltok",87.13
3381,"AOR","SF","342 avstemninger siste der Anita Orlund deltok",70.76
3382,"AOR","He","342 avstemninger siste der Anita Orlund deltok",97.08
3383,"EVO","AA","10 avstemninger siste der Eva Ottesen deltok",20.00
3384,"EVO","VA","10 avstemninger siste der Eva Ottesen deltok",20.00
3385,"EVO","Ro","10 avstemninger siste der Eva Ottesen deltok",40.00
3386,"EVO","Ve","10 avstemninger siste der Eva Ottesen deltok",0.00
3387,"EVO","No","10 avstemninger siste der Eva Ottesen deltok",20.00
3388,"EVO","Os","10 avstemninger siste der Eva Ottesen deltok",100.00
3389,"EVO","Ak","10 avstemninger siste der Eva Ottesen deltok",40.00
3390,"EVO","Tr","10 avstemninger siste der Eva Ottesen deltok",100.00
3391,"EVO","SF","10 avstemninger siste der Eva Ottesen deltok",20.00
3392,"EVO","ST","10 avstemninger siste der Eva Ottesen deltok",100.00
