id,saker_id,emne_id
87343,15035,32
87344,15035,158
87345,15036,31
87346,15036,32
87347,15036,159
87348,15037,32
87349,15037,158
87350,15038,31
87351,15038,32
87352,15038,183
87353,15039,31
87354,15039,32
87355,15039,158
87356,15039,183
87357,15040,31
87358,15040,32
87359,15041,31
87360,15041,32
87361,15041,158
87362,15041,183
87363,15042,31
87364,15042,32
87365,15042,33
87267,15052,2
87268,15052,189
87326,15070,46
87327,15070,52
87328,15070,133
87329,15070,184
87330,15071,46
87331,15071,52
87332,15071,133
87333,15071,184
87322,15084,5
87323,15084,95
87269,15085,2
87270,15085,107
87210,15092,5
87211,15092,95
87212,15113,46
87213,15113,52
87214,15113,133
87215,15113,184
87216,15114,46
87217,15114,52
87218,15114,133
87219,15114,184
87177,15145,151
87178,15145,203
87179,15357,58
87180,15357,187
87181,15358,58
87182,15358,187
87183,15368,163
87184,15368,166
87185,15368,174
87186,15375,2
87187,15375,37
87188,15375,184
87189,15375,189
87190,15376,52
87191,15376,135
87192,15376,184
87193,15377,52
87194,15377,135
87195,15377,184
87196,15378,46
87197,15378,52
87198,15378,133
87199,15378,184
87200,15379,46
87201,15379,52
87202,15379,133
87203,15379,184
87204,15380,46
87205,15380,52
87206,15380,133
87207,15380,184
86819,15391,30
86820,15391,151
86821,15391,221
86822,15392,30
86823,15392,151
86824,15392,221
86825,15394,151
86826,15394,203
86827,15394,221
86828,15396,151
86829,15396,221
86830,15397,151
86831,15397,184
86832,15397,221
86833,15400,151
86834,15400,184
86835,15400,221
87141,15404,6
87142,15404,29
87143,15404,127
87144,15404,151
87109,15405,29
87110,15405,40
87111,15405,138
87112,15405,151
87113,15405,184
87137,15406,29
87138,15406,151
87139,15406,163
87140,15406,174
87154,15411,11
87155,15411,12
87156,15411,19
87045,15412,10
87046,15412,44
87047,15412,155
87048,15412,186
87064,15414,61
87065,15414,63
87066,15414,65
87049,15416,10
87050,15416,58
87051,15416,186
87052,15416,187
86950,15417,40
86951,15417,43
86969,15418,5
86970,15418,31
86971,15418,32
86972,15418,44
86973,15418,95
86974,15418,155
87008,15419,49
87009,15419,61
87010,15419,63
86975,15420,187
86976,15420,191
86933,15421,40
87076,15422,46
87059,15423,2
87060,15423,49
87061,15423,61
87062,15423,63
87063,15423,179
86937,15424,23
86938,15424,46
86939,15424,129
86940,15424,132
86941,15424,139
86991,15425,155
87101,15426,30
87102,15426,37
87103,15426,52
87104,15426,151
87105,15426,184
86993,15427,37
86994,15427,52
86995,15427,155
86996,15427,184
86954,15428,37
86955,15428,52
86956,15428,184
86992,15429,155
86942,15430,136
86943,15430,139
86944,15430,184
86952,15431,6
86953,15431,121
86934,15432,18
86935,15432,155
86936,15432,184
87053,15433,163
87054,15433,172
87055,15433,187
90854,15434,163
90855,15434,166
90856,15434,174
87067,15435,5
87068,15435,11
87069,15435,12
87070,15435,95
87098,15445,37
87099,15445,52
87100,15445,184
87005,15446,6
87006,15446,11
87007,15446,122
87077,15447,46
87129,15448,10
87130,15448,186
86947,15449,10
86948,15449,40
86949,15449,43
87071,15450,10
87072,15450,40
87073,15450,61
87074,15450,65
87075,15450,186
86931,15451,40
86932,15451,41
87026,15452,87
87027,15452,187
87028,15452,192
87164,15453,99
87165,15453,113
87166,15453,163
87167,15453,172
86983,15454,8
86984,15454,9
87040,15455,44
87041,15455,155
87042,15455,163
87114,15456,38
87115,15456,184
87160,15457,2
87161,15457,109
87162,15457,163
87163,15457,173
87000,15458,155
87022,15459,6
87023,15459,142
87024,15460,20
87025,15460,113
87131,15461,31
87132,15461,32
87133,15461,33
87134,15461,159
87043,15462,10
87044,15462,211
86987,15463,2
86988,15463,46
86989,15463,47
86990,15463,129
87029,15465,11
87030,15465,198
86929,15466,187
86930,15466,192
86977,15467,6
86978,15467,163
86979,15467,173
86980,15468,53
86981,15468,58
86982,15468,187
87116,15469,5
87117,15469,52
87118,15469,184
87119,15469,205
87031,15470,11
87032,15470,198
87135,15471,25
87136,15471,151
87157,15474,11
87158,15474,16
87159,15474,19
86836,15475,6
86837,15475,155
87127,15476,163
87128,15476,171
87087,15477,151
87088,15477,155
87089,15477,203
87168,15478,32
87169,15478,159
86997,15479,58
86998,15479,113
86999,15479,187
86945,15480,45
86946,15480,113
87001,15481,5
87002,15481,32
87003,15481,94
87004,15481,212
87018,15482,59
87019,15482,60
87020,15482,99
87021,15482,113
86924,15483,6
86925,15483,142
86926,15483,155
87170,15484,31
87171,15484,32
87172,15484,33
87173,15484,105
86917,15485,4
86918,15485,74
86919,15485,178
86920,15485,190
87106,15486,8
87107,15486,22
87108,15486,163
87080,15487,46
87081,15487,69
86959,15488,32
86960,15488,38
86961,15488,138
86962,15488,184
86921,15489,4
86922,15489,71
86923,15489,73
86985,15490,8
86986,15490,92
87011,15491,39
87012,15491,184
87016,15492,2
87017,15492,189
87148,15493,25
87149,15493,151
87013,15494,87
87014,15494,88
87015,15494,187
87038,15495,10
87039,15495,211
87120,15496,5
87121,15496,7
87122,15496,113
87123,15496,115
86967,15497,4
86968,15497,73
87150,15498,2
87151,15498,109
87152,15498,163
87153,15498,173
87124,15499,5
87125,15499,143
87126,15499,145
87033,15500,39
87034,15500,163
87035,15500,166
87036,15500,170
87037,15500,184
87094,15501,5
87095,15501,94
87096,15501,163
87097,15501,173
86957,15502,11
86958,15502,105
87092,15503,11
87093,15503,198
87056,15504,163
87057,15504,173
87058,15504,187
87078,15505,2
87079,15505,189
87090,15506,28
87091,15506,151
87082,15507,20
87083,15507,98
87084,15507,113
87085,15507,163
87086,15507,173
90751,15510,185
90752,15510,187
90910,15511,25
90911,15511,151
90912,15511,185
90913,15511,187
87145,15512,151
87146,15512,153
87147,15512,176
86927,15513,87
86928,15513,187
90749,15519,185
90750,15519,187
90719,15521,57
90720,15521,58
90721,15521,185
90722,15521,187
87174,15524,45
87175,15524,86
87176,15524,187
90871,15527,5
90872,15527,94
90457,15537,2
90458,15537,109
90346,15538,1
90347,15538,11
90348,15538,18
90349,15538,105
90350,15538,141
90351,15538,184
90753,15550,185
90754,15550,187
90622,15551,25
90623,15551,44
90624,15551,151
90625,15551,155
90110,15552,86
90111,15552,187
90112,15553,10
90113,15553,81
90114,15553,185
90115,15553,186
90116,15553,187
90095,15554,83
90096,15554,187
90004,15555,20
90005,15555,98
90006,15555,113
89921,15556,8
90691,15559,51
90692,15559,59
90693,15559,60
90694,15559,155
90695,15559,163
90696,15559,169
90697,15559,177
90698,15559,185
90699,15559,187
90700,15559,193
89930,15560,23
89931,15560,59
89932,15560,139
90047,15562,28
90048,15562,151
89873,15563,24
89874,15563,40
89875,15563,163
89876,15563,166
89877,15563,167
90701,15564,11
90042,15565,11
90043,15565,17
90044,15565,141
89878,15568,11
89879,15568,14
89880,15568,141
90045,15569,40
90046,15569,155
89506,15571,11
89507,15571,13
89746,15575,11
89747,15575,17
89871,15576,32
89872,15576,160
89940,15577,32
89941,15577,183
90581,15578,5
90582,15578,18
90583,15578,51
90584,15578,114
90585,15578,134
90586,15578,138
90587,15578,155
90588,15578,184
90589,15578,205
90590,15578,220
89978,15579,37
89979,15579,52
89980,15579,184
89981,15580,138
89982,15580,184
89926,15581,6
89927,15581,70
89928,15581,122
89929,15581,126
90755,15582,185
90756,15582,187
90857,15583,46
89999,15584,46
89924,15585,46
89925,15585,69
90328,15586,46
89447,15587,46
89448,15587,196
89922,15591,113
89923,15591,119
89542,15592,4
89543,15592,71
89544,15592,73
90757,15596,185
90758,15596,187
89714,15597,2
89715,15597,189
89942,15598,2
89943,15598,179
89846,15599,2
89847,15599,107
89848,15600,2
89849,15600,3
89545,15601,2
89546,15601,179
90333,15602,61
90334,15602,63
90335,15602,66
90336,15603,10
90337,15603,40
90338,15603,49
90339,15603,61
90340,15603,64
90341,15603,185
90342,15603,186
90343,15603,187
90344,15604,10
90345,15604,186
89446,15605,61
89610,15606,61
89611,15606,63
89612,15606,64
89844,15607,61
89845,15607,64
90329,15608,46
90330,15608,69
90331,15608,163
90332,15608,173
89593,15610,61
89594,15610,63
89595,15610,167
90057,15611,49
90058,15611,61
90059,15611,168
89449,15612,49
89450,15612,61
90853,15613,163
90352,15616,22
90353,15616,51
90354,15616,99
90355,15616,113
90356,15616,114
90357,15616,139
90358,15616,155
90359,15616,163
90360,15616,174
90361,15616,180
90362,15616,185
90363,15616,187
90139,15618,46
90140,15618,69
90141,15618,133
90142,15618,163
90143,15618,173
90890,15624,163
90891,15624,174
90914,15626,46
90915,15626,52
90916,15626,133
90917,15626,184
90918,15627,46
90919,15627,52
90920,15627,133
90921,15627,184
90906,15631,151
90907,15631,185
90908,15631,187
90909,15631,203
89426,15638,4
89427,15638,190
90904,15661,163
90905,15661,180
90892,15663,26
90893,15663,151
90894,15663,163
90895,15663,171
90144,15680,5
90145,15680,6
90146,15680,10
90147,15680,18
90148,15680,22
90149,15680,24
90150,15680,25
90151,15680,37
90152,15680,40
90153,15680,41
90154,15680,42
90155,15680,43
90156,15680,44
90157,15680,49
90158,15680,51
90159,15680,61
90160,15680,65
90161,15680,67
90162,15680,68
90163,15680,80
90164,15680,83
90165,15680,94
90166,15680,98
90167,15680,113
90168,15680,114
90169,15680,121
90170,15680,122
90171,15680,125
90172,15680,126
90173,15680,127
90174,15680,142
90175,15680,143
90176,15680,145
90177,15680,148
90178,15680,151
90179,15680,154
90180,15680,155
90181,15680,157
90182,15680,163
90183,15680,167
90184,15680,182
90185,15680,184
90186,15680,185
90187,15680,186
90188,15680,187
90616,15681,29
90617,15681,151
90618,15681,153
90619,15681,185
90620,15681,187
90621,15681,203
90364,15682,18
90365,15682,22
90366,15682,25
90367,15682,49
90368,15682,51
90369,15682,99
90370,15682,112
90371,15682,113
90372,15682,114
90373,15682,139
90374,15682,151
90375,15682,155
90376,15682,163
90377,15682,167
90378,15682,168
90379,15682,171
90380,15682,173
90381,15682,174
90382,15682,175
90383,15682,176
90384,15682,180
90385,15682,184
90386,15682,185
90387,15682,187
90424,15683,1
90425,15683,6
90426,15683,8
90427,15683,18
90428,15683,22
90429,15683,31
90430,15683,32
90431,15683,33
90432,15683,34
90433,15683,35
90434,15683,36
90435,15683,39
90436,15683,45
90437,15683,46
90438,15683,49
90439,15683,51
90440,15683,67
90441,15683,68
90442,15683,86
90443,15683,92
90444,15683,105
90445,15683,127
90446,15683,133
90447,15683,155
90448,15683,158
90449,15683,159
90450,15683,160
90451,15683,163
90452,15683,183
90453,15683,184
90454,15683,185
90455,15683,187
90456,15683,212
90702,15684,11
90703,15684,12
90704,15684,15
90705,15684,16
90706,15684,17
90707,15684,19
90708,15684,22
90709,15684,49
90710,15684,51
90711,15684,141
90712,15684,155
90713,15684,163
90714,15684,165
90715,15684,181
90716,15684,185
90717,15684,187
90718,15684,198
90676,15685,11
90677,15685,15
90678,15685,18
90679,15685,51
90680,15685,59
90681,15685,60
90682,15685,143
90683,15685,155
90684,15685,163
90685,15685,169
90686,15685,177
90687,15685,181
90688,15685,185
90689,15685,187
90690,15685,193
90591,15686,5
90592,15686,7
90593,15686,10
90594,15686,18
90595,15686,30
90596,15686,38
90597,15686,39
90598,15686,48
90599,15686,49
90600,15686,51
90601,15686,61
90602,15686,94
90603,15686,95
90604,15686,114
90605,15686,135
90606,15686,138
90607,15686,151
90608,15686,155
90609,15686,157
90610,15686,184
90611,15686,185
90612,15686,186
90613,15686,187
90614,15686,205
90615,15686,220
90304,15687,10
90305,15687,37
90306,15687,40
90307,15687,48
90308,15687,49
90309,15687,51
90310,15687,52
90311,15687,61
90312,15687,62
90313,15687,63
90314,15687,64
90315,15687,65
90316,15687,66
90317,15687,134
90318,15687,135
90319,15687,155
90320,15687,163
90321,15687,176
90322,15687,184
90323,15687,185
90324,15687,186
90325,15687,187
90326,15687,188
90327,15687,211
90547,15688,6
90548,15688,8
90549,15688,9
90550,15688,20
90551,15688,22
90552,15688,45
90553,15688,46
90554,15688,51
90555,15688,69
90556,15688,86
90557,15688,92
90558,15688,99
90559,15688,112
90560,15688,113
90561,15688,114
90562,15688,115
90563,15688,119
90564,15688,128
90565,15688,131
90566,15688,132
90567,15688,133
90568,15688,139
90569,15688,142
90570,15688,143
90571,15688,145
90572,15688,146
90573,15688,155
90574,15688,163
90575,15688,176
90576,15688,185
90577,15688,187
90578,15688,191
90579,15688,195
90580,15688,196
90461,15689,2
90462,15689,3
90463,15689,51
90464,15689,86
90465,15689,106
90466,15689,107
90467,15689,109
90468,15689,111
90469,15689,143
90470,15689,146
90471,15689,147
90472,15689,155
90473,15689,179
90474,15689,185
90475,15689,187
90476,15689,189
90628,15690,4
90629,15690,6
90630,15690,21
90631,15690,22
90632,15690,23
90633,15690,45
90634,15690,51
90635,15690,71
90636,15690,73
90637,15690,74
90638,15690,75
90639,15690,86
90640,15690,121
90641,15690,139
90642,15690,140
90643,15690,155
90644,15690,163
90645,15690,175
90646,15690,185
90647,15690,187
90648,15690,190
90189,15691,4
90190,15691,22
90191,15691,45
90192,15691,50
90193,15691,51
90194,15691,53
90195,15691,74
90196,15691,81
90197,15691,82
90198,15691,86
90199,15691,87
90200,15691,88
90201,15691,89
90202,15691,99
90203,15691,113
90204,15691,114
90205,15691,119
90206,15691,138
90207,15691,155
90208,15691,163
90209,15691,173
90210,15691,184
90211,15691,185
90212,15691,187
90777,15692,2
90778,15692,3
90779,15692,4
90780,15692,10
90781,15692,11
90782,15692,46
90783,15692,58
90784,15692,61
90785,15692,69
90786,15692,71
90787,15692,74
90788,15692,80
90789,15692,81
90790,15692,82
90791,15692,86
90792,15692,87
90793,15692,89
90794,15692,109
90795,15692,113
90796,15692,114
90797,15692,119
90798,15692,134
90799,15692,135
90800,15692,178
90801,15692,179
90802,15692,184
90803,15692,185
90804,15692,186
90805,15692,187
90806,15692,191
90807,15692,196
90808,15692,211
90809,15693,10
90810,15693,89
90811,15693,145
90812,15693,185
90813,15693,186
90814,15693,187
90896,15712,46
90897,15712,52
90898,15712,133
90899,15712,184
90900,15713,46
90901,15713,52
90902,15713,133
90903,15713,184
90388,15730,163
90389,15730,176
90390,15730,185
90391,15730,187
90851,15737,163
90852,15737,180
90885,15738,163
90886,15738,174
90887,15738,180
90815,15739,185
90816,15739,187
90459,15740,143
90460,15740,146
90773,15741,185
90774,15741,187
90775,15742,185
90776,15742,187
90007,15745,29
90008,15745,51
90009,15745,151
90010,15745,155
90011,15745,185
90012,15745,187
90013,15746,29
90014,15746,89
90015,15746,113
90016,15746,119
90017,15746,126
90018,15746,151
90019,15746,187
90020,15747,29
90021,15747,51
90022,15747,81
90023,15747,151
90024,15747,155
90025,15747,185
90026,15747,187
90878,15750,38
90879,15750,52
90880,15750,184
90671,15754,163
90672,15754,169
90673,15754,180
90674,15754,185
90675,15754,187
90392,15755,163
90393,15755,174
90394,15755,180
90395,15755,185
90396,15755,187
90300,15756,61
90301,15756,63
90302,15756,185
90303,15756,187
90060,15775,61
90061,15775,63
90769,15778,185
90770,15778,187
90771,15779,185
90772,15779,187
90723,15780,32
90724,15780,33
90767,15781,185
90768,15781,187
90746,15782,22
90747,15782,45
90748,15782,163
90759,15783,185
90760,15783,187
90761,15784,185
90762,15784,187
90763,15785,185
90764,15785,187
90765,15786,185
90766,15786,187
90088,15787,4
90089,15787,190
90873,15788,32
90874,15788,159
90875,15789,31
90876,15789,32
90877,15789,159
90626,15801,25
90627,15801,151
90881,15816,46
90882,15816,52
90883,15816,133
90884,15816,184
90858,15819,5
90859,15819,25
90860,15819,26
90861,15819,95
90862,15819,151
90251,15840,6
90252,15840,67
90253,15840,68
90254,15840,185
90255,15840,187
90526,15841,39
90527,15841,184
90528,15841,185
90529,15841,187
90530,15842,46
90531,15842,69
90532,15842,133
90533,15842,185
90534,15842,187
90535,15842,196
90477,15843,2
90478,15843,107
90479,15843,109
90480,15843,185
90481,15843,187
90416,15844,32
90417,15844,33
90418,15844,34
90419,15844,35
90420,15844,159
90421,15844,160
90422,15844,185
90423,15844,187
90247,15845,155
90248,15845,157
90249,15845,185
90250,15845,187
90523,15846,8
90524,15846,185
90525,15846,187
89755,15855,11
89756,15855,141
90074,15856,37
90075,15856,52
90076,15856,184
90867,15869,151
90868,15869,185
90869,15869,187
90870,15869,203
89976,15886,52
89977,15886,184
89948,15902,2
89949,15902,3
89950,15902,163
89951,15902,173
90227,15903,10
90228,15903,44
90229,15903,51
90230,15903,83
90231,15903,155
90232,15903,157
90233,15903,186
90234,15903,187
90235,15904,6
90236,15904,10
90237,15904,40
90238,15904,41
90239,15904,42
90240,15904,43
90241,15904,51
90242,15904,98
90243,15904,113
90244,15904,125
90245,15904,148
90246,15904,155
90742,15905,88
90743,15905,163
90744,15905,172
90745,15905,187
90491,15906,143
90492,15906,146
90493,15906,147
89983,15907,18
89984,15907,184
90733,15908,11
90734,15908,12
90735,15908,16
90736,15908,22
90737,15908,51
90738,15908,141
90739,15908,155
90740,15908,163
90741,15908,198
90402,15909,1
90403,15909,6
90404,15909,31
90405,15909,32
90406,15909,33
90407,15909,34
90408,15909,35
90409,15909,36
90410,15909,45
90411,15909,67
90412,15909,105
90413,15909,158
90414,15909,160
90415,15909,183
90225,15910,6
90226,15910,68
90516,15911,46
90517,15911,86
90518,15911,131
90519,15911,133
90520,15911,139
90521,15911,187
90522,15911,191
90653,15912,21
90654,15912,22
90655,15912,23
90656,15912,51
90657,15912,139
90658,15912,140
90659,15912,155
90660,15912,163
90661,15912,175
90509,15913,21
90510,15913,45
90511,15913,113
90512,15913,114
90513,15913,119
90514,15913,139
90515,15913,195
90033,15914,32
90034,15914,113
90035,15914,114
90036,15914,155
90037,15914,157
90038,15914,159
90039,15914,184
90040,15914,220
90662,15915,4
90663,15915,51
90664,15915,71
90665,15915,73
90666,15915,74
90667,15915,155
90668,15915,190
89944,15916,2
89945,15916,3
89946,15916,163
89947,15916,173
90284,15917,10
90285,15917,49
90286,15917,61
90287,15917,62
90288,15917,63
90289,15917,64
90290,15917,66
90291,15917,135
90292,15917,184
90293,15917,186
90294,15917,188
90295,15917,211
90482,15918,2
90483,15918,86
90484,15918,106
90485,15918,107
90486,15918,109
90487,15918,111
90488,15918,179
90489,15918,187
90490,15918,189
90863,15922,23
90864,15922,52
90865,15922,139
90866,15922,184
90498,15925,5
90499,15925,7
90400,15926,8
90401,15926,45
90500,15927,8
90501,15927,51
90502,15927,92
90503,15927,155
90220,15928,10
90221,15928,40
90222,15928,61
90223,15928,65
90224,15928,186
90504,15929,5
90505,15929,7
90506,15929,10
90507,15929,95
90508,15929,186
90213,15930,10
90214,15930,186
89933,15931,46
89934,15931,69
89935,15931,83
89936,15931,97
89937,15931,98
89938,15931,113
89939,15931,187
90041,15933,8
90725,15935,37
90726,15935,52
90727,15935,113
90728,15935,184
90215,15937,10
90216,15937,40
90217,15937,61
90218,15937,65
90219,15937,186
89757,15939,11
89758,15939,12
89759,15939,14
89358,15940,11
89359,15940,17
89360,15940,141
90397,15950,163
90398,15950,172
90399,15950,174
89887,15953,5
89888,15953,18
89889,15953,184
90729,15954,57
90730,15954,58
90731,15954,185
90732,15954,187
90817,15955,2
90818,15955,4
90819,15955,10
90820,15955,46
90821,15955,58
90822,15955,71
90823,15955,74
90824,15955,80
90825,15955,81
90826,15955,82
90827,15955,109
90828,15955,113
90829,15955,119
90830,15955,134
90831,15955,135
90832,15955,179
90833,15955,184
90834,15955,185
90835,15955,186
90836,15955,187
90837,15955,191
90838,15955,211
90839,15956,10
90840,15956,42
90841,15956,185
90842,15956,186
90843,15956,187
90844,15956,195
90845,15957,185
90846,15957,187
90669,15967,11
90670,15967,181
89883,15973,23
89884,15973,139
89885,15975,6
89886,15975,121
90296,15980,10
90297,15980,211
90298,15981,10
90299,15981,211
89760,15986,11
89761,15986,19
89762,15986,40
89763,15986,41
89764,15986,141
90124,15989,58
90125,15989,187
90126,15990,58
90127,15990,187
90128,15991,57
90129,15991,143
90130,15991,145
90131,15991,187
90132,15992,58
90133,15992,187
90134,15993,58
90135,15993,187
90136,15993,192
90137,15994,57
90138,15994,187
90002,16000,25
90003,16000,151
90027,16004,32
90028,16004,52
90029,16004,151
90030,16004,153
90031,16004,183
90032,16004,184
90049,16007,46
90050,16007,69
90051,16007,184
90052,16007,220
90536,16008,4
90537,16008,21
90538,16008,45
90539,16008,72
90540,16008,139
